segment,country,product,discount_band,units_sold,sale_price,gross_sales,discounts,net_sales,cogs,profit,month_name,month_number,year,sale_date,exchange_rate,target_currency,net_sales_converted,profit_converted
Enterprise,France,Velo,Medium,704.0,125.0,88000.0,4400.0,83600.0,84480.0,-880.0,October,10,2013,2013-10-01,0.744561,GBP,62245.3,-655.21
Government,France,Velo,Medium,1033.0,20.0,20660.0,1033.0,19627.0,10330.0,9297.0,December,12,2013,2013-12-01,0.744561,GBP,14613.5,6922.18
Small Business,Germany,Velo,Medium,1250.0,300.0,375000.0,18750.0,356250.0,312500.0,43750.0,December,12,2014,2014-12-01,0.744561,GBP,265249.86,32574.54
Government,Canada,VTT,Medium,1389.0,20.0,27780.0,1389.0,26391.0,13890.0,12501.0,October,10,2013,2013-10-01,0.744561,GBP,19649.71,9307.76
Government,United States of America,VTT,Medium,1265.0,20.0,25300.0,1265.0,24035.0,12650.0,11385.0,November,11,2013,2013-11-01,0.744561,GBP,17895.52,8476.83
Government,Germany,VTT,Medium,2297.0,20.0,45940.0,2297.0,43643.0,22970.0,20673.0,November,11,2013,2013-11-01,0.744561,GBP,32494.88,15392.31
Government,United States of America,VTT,Medium,2663.0,20.0,53260.0,2663.0,50597.0,26630.0,23967.0,December,12,2014,2014-12-01,0.744561,GBP,37672.55,17844.89
Government,United States of America,VTT,Medium,570.0,7.0,3990.0,199.5,3790.5,2850.0,940.5,December,12,2014,2014-12-01,0.744561,GBP,2822.26,700.26
Government,France,VTT,Medium,2487.0,7.0,17409.0,870.45,16538.55,12435.0,4103.549999999999,December,12,2014,2014-12-01,0.744561,GBP,12313.96,3055.34
Government,Germany,Amarilla,Medium,1350.0,350.0,472500.0,23625.0,448875.0,351000.0,97875.0,February,2,2014,2014-02-01,0.744561,GBP,334214.82,72873.91
Government,Canada,Amarilla,Medium,552.0,350.0,193200.0,9660.0,183540.0,143520.0,40020.0,August,8,2014,2014-08-01,0.744561,GBP,136656.73,29797.33
Government,Canada,Amarilla,Medium,1228.0,350.0,429800.0,21490.0,408310.0,319280.0,89030.0,October,10,2013,2013-10-01,0.744561,GBP,304011.7,66288.27
Small Business,Germany,Amarilla,Medium,1250.0,300.0,375000.0,18750.0,356250.0,312500.0,43750.0,December,12,2014,2014-12-01,0.744561,GBP,265249.86,32574.54
Midmarket,France,Paseo,Medium,3801.0,15.0,57015.0,3420.8999999999996,53594.100000000006,38010.0,15584.100000000002,April,4,2014,2014-04-01,0.744561,GBP,39904.08,11603.31
Government,United States of America,Carretera,Medium,1117.5,20.0,22350.0,1341.0,21009.0,11175.0,9834.0,January,1,2014,2014-01-01,0.744561,GBP,15642.48,7322.01
Midmarket,Canada,Carretera,Medium,2844.0,15.0,42660.0,2559.6,40100.4,28440.0,11660.400000000001,June,6,2014,2014-06-01,0.744561,GBP,29857.19,8681.88
Channel Partners,Mexico,Carretera,Medium,562.0,12.0,6744.0,404.64,6339.36,1686.0,4653.36,September,9,2014,2014-09-01,0.744561,GBP,4720.04,3464.71
Channel Partners,Canada,Carretera,Medium,2299.0,12.0,27588.0,1655.28,25932.72,6897.0,19035.72,October,10,2013,2013-10-01,0.744561,GBP,19308.49,14173.25
Midmarket,United States of America,Carretera,Medium,2030.0,15.0,30450.0,1827.0,28623.0,20300.0,8323.0,November,11,2014,2014-11-01,0.744561,GBP,21311.57,6196.98
Government,United States of America,Carretera,Medium,263.0,7.0,1841.0,110.46,1730.54,1315.0,415.53999999999996,November,11,2013,2013-11-01,0.744561,GBP,1288.49,309.39
Enterprise,Germany,Carretera,Medium,887.0,125.0,110875.0,6652.5,104222.5,106440.0,-2217.5,December,12,2013,2013-12-01,0.744561,GBP,77600.01,-1651.06
Government,Mexico,Montana,Medium,980.0,350.0,343000.0,20580.0,322420.0,254800.0,67620.0,April,4,2014,2014-04-01,0.744561,GBP,240061.36,50347.21
Government,Germany,Montana,Medium,1460.0,350.0,511000.0,30660.0,480340.0,379600.0,100740.0,May,5,2014,2014-05-01,0.744561,GBP,357642.43,75007.08
Government,France,Montana,Medium,1403.0,7.0,9821.0,589.26,9231.74,7015.0,2216.74,October,10,2013,2013-10-01,0.744561,GBP,6873.59,1650.5
Channel Partners,United States of America,Montana,Medium,2723.0,12.0,32676.0,1960.56,30715.44,8169.0,22546.44,November,11,2014,2014-11-01,0.744561,GBP,22869.52,16787.2
Government,France,Paseo,Medium,1496.0,350.0,523600.0,31416.0,492184.0,388960.0,103224.0,June,6,2014,2014-06-01,0.744561,GBP,366461.01,76856.56
Channel Partners,Canada,Paseo,Medium,2299.0,12.0,27588.0,1655.28,25932.72,6897.0,19035.72,October,10,2013,2013-10-01,0.744561,GBP,19308.49,14173.25
Government,United States of America,Paseo,Medium,727.0,350.0,254450.0,15267.0,239183.0,189020.0,50163.0,October,10,2013,2013-10-01,0.744561,GBP,178086.33,37349.41
Enterprise,Canada,Velo,Medium,952.0,125.0,119000.0,7140.0,111860.0,114240.0,-2380.0,February,2,2014,2014-02-01,0.744561,GBP,83286.59,-1772.06
Enterprise,United States of America,Velo,Medium,2755.0,125.0,344375.0,20662.5,323712.5,330600.0,-6887.5,February,2,2014,2014-02-01,0.744561,GBP,241023.7,-5128.16
Midmarket,Germany,Velo,Medium,1530.0,15.0,22950.0,1377.0,21573.0,15300.0,6273.0,May,5,2014,2014-05-01,0.744561,GBP,16062.41,4670.63
Government,France,Velo,Medium,1496.0,350.0,523600.0,31416.0,492184.0,388960.0,103224.0,June,6,2014,2014-06-01,0.744561,GBP,366461.01,76856.56
Government,Mexico,Velo,Medium,1498.0,7.0,10486.0,629.16,9856.84,7490.0,2366.84,June,6,2014,2014-06-01,0.744561,GBP,7339.02,1762.26
Small Business,France,Velo,Medium,1221.0,300.0,366300.0,21978.0,344322.0,305250.0,39072.0,October,10,2013,2013-10-01,0.744561,GBP,256368.73,29091.49
Government,France,Velo,Medium,2076.0,350.0,726600.0,43596.0,683004.0,539760.0,143244.0,October,10,2013,2013-10-01,0.744561,GBP,508538.14,106653.9
Midmarket,Canada,VTT,Medium,2844.0,15.0,42660.0,2559.6,40100.4,28440.0,11660.400000000001,June,6,2014,2014-06-01,0.744561,GBP,29857.19,8681.88
Government,Mexico,VTT,Medium,1498.0,7.0,10486.0,629.16,9856.84,7490.0,2366.84,June,6,2014,2014-06-01,0.744561,GBP,7339.02,1762.26
Small Business,France,VTT,Medium,1221.0,300.0,366300.0,21978.0,344322.0,305250.0,39072.0,October,10,2013,2013-10-01,0.744561,GBP,256368.73,29091.49
Government,Mexico,VTT,Medium,1123.0,20.0,22460.0,1347.6,21112.4,11230.0,9882.400000000001,November,11,2013,2013-11-01,0.744561,GBP,15719.47,7358.05
Small Business,Canada,VTT,Medium,2436.0,300.0,730800.0,43848.0,686952.0,609000.0,77952.0,December,12,2013,2013-12-01,0.744561,GBP,511477.67,58040.02
Enterprise,France,Amarilla,Medium,1987.5,125.0,248437.5,14906.25,233531.25,238500.0,-4968.75,January,1,2014,2014-01-01,0.744561,GBP,173878.26,-3699.54
Government,Mexico,Amarilla,Medium,1679.0,350.0,587650.0,35259.0,552391.0,436540.0,115851.0,September,9,2014,2014-09-01,0.744561,GBP,411288.8,86258.14
Government,United States of America,Amarilla,Medium,727.0,350.0,254450.0,15267.0,239183.0,189020.0,50163.0,October,10,2013,2013-10-01,0.744561,GBP,178086.33,37349.41
Government,France,Amarilla,Medium,1403.0,7.0,9821.0,589.26,9231.74,7015.0,2216.74,October,10,2013,2013-10-01,0.744561,GBP,6873.59,1650.5
Government,France,Amarilla,Medium,2076.0,350.0,726600.0,43596.0,683004.0,539760.0,143244.0,October,10,2013,2013-10-01,0.744561,GBP,508538.14,106653.9
Government,France,Montana,Medium,1757.0,20.0,35140.0,2108.4,33031.6,17570.0,15461.599999999999,October,10,2013,2013-10-01,0.744561,GBP,24594.04,11512.1
Midmarket,United States of America,Paseo,Medium,2198.0,15.0,32970.0,1978.2,30991.8,21980.0,9011.8,August,8,2014,2014-08-01,0.744561,GBP,23075.29,6709.83
Midmarket,Germany,Paseo,Medium,1743.0,15.0,26145.0,1568.7,24576.3,17430.0,7146.299999999999,August,8,2014,2014-08-01,0.744561,GBP,18298.55,5320.86
Midmarket,United States of America,Paseo,Medium,1153.0,15.0,17295.0,1037.7,16257.3,11530.0,4727.299999999999,October,10,2014,2014-10-01,0.744561,GBP,12104.55,3519.76
Government,France,Paseo,Medium,1757.0,20.0,35140.0,2108.4,33031.6,17570.0,15461.599999999999,October,10,2013,2013-10-01,0.744561,GBP,24594.04,11512.1
Government,Germany,Velo,Medium,1001.0,20.0,20020.0,1201.2,18818.8,10010.0,8808.8,August,8,2014,2014-08-01,0.744561,GBP,14011.74,6558.69
Government,Mexico,Velo,Medium,1333.0,7.0,9331.0,559.86,8771.14,6665.0,2106.1399999999994,November,11,2014,2014-11-01,0.744561,GBP,6530.65,1568.15
Midmarket,United States of America,VTT,Medium,1153.0,15.0,17295.0,1037.7,16257.3,11530.0,4727.299999999999,October,10,2014,2014-10-01,0.744561,GBP,12104.55,3519.76
Channel Partners,Mexico,Carretera,Medium,727.0,12.0,8724.0,610.68,8113.32,2181.0,5932.32,February,2,2014,2014-02-01,0.744561,GBP,6040.86,4416.97
Channel Partners,Canada,Carretera,Medium,1884.0,12.0,22608.0,1582.56,21025.44,5652.0,15373.439999999999,August,8,2014,2014-08-01,0.744561,GBP,15654.72,11446.46
Government,Mexico,Carretera,Medium,1834.0,20.0,36680.0,2567.6,34112.4,18340.0,15772.400000000001,September,9,2013,2013-09-01,0.744561,GBP,25398.76,11743.51
Channel Partners,Mexico,Montana,Medium,2340.0,12.0,28080.0,1965.6,26114.4,7020.0,19094.4,January,1,2014,2014-01-01,0.744561,GBP,19443.76,14216.95
Channel Partners,France,Montana,Medium,2342.0,12.0,28104.0,1967.28,26136.72,7026.0,19110.72,November,11,2014,2014-11-01,0.744561,GBP,19460.38,14229.1
Government,France,Paseo,Medium,1031.0,7.0,7217.0,505.19,6711.81,5155.0,1556.8100000000004,September,9,2013,2013-09-01,0.744561,GBP,4997.35,1159.14
Midmarket,Canada,Velo,Medium,1262.0,15.0,18930.0,1325.1,17604.9,12620.0,4984.9000000000015,May,5,2014,2014-05-01,0.744561,GBP,13107.92,3711.56
Government,Canada,Velo,Medium,1135.0,7.0,7945.0,556.15,7388.85,5675.0,1713.8500000000004,June,6,2014,2014-06-01,0.744561,GBP,5501.45,1276.07
Government,United States of America,Velo,Medium,547.0,7.0,3829.0,268.03,3560.9700000000003,2735.0,825.9700000000003,November,11,2014,2014-11-01,0.744561,GBP,2651.36,614.99
Government,Canada,Velo,Medium,1582.0,7.0,11074.0,775.18,10298.82,7910.0,2388.8199999999997,December,12,2014,2014-12-01,0.744561,GBP,7668.1,1778.62
Channel Partners,France,VTT,Medium,1738.5,12.0,20862.0,1460.34,19401.66,5215.5,14186.16,April,4,2014,2014-04-01,0.744561,GBP,14445.72,10562.46
Channel Partners,Germany,VTT,Medium,2215.0,12.0,26580.0,1860.6,24719.4,6645.0,18074.4,September,9,2013,2013-09-01,0.744561,GBP,18405.1,13457.49
Government,Canada,VTT,Medium,1582.0,7.0,11074.0,775.18,10298.82,7910.0,2388.8199999999997,December,12,2014,2014-12-01,0.744561,GBP,7668.1,1778.62
Government,Canada,Amarilla,Medium,1135.0,7.0,7945.0,556.15,7388.85,5675.0,1713.8500000000004,June,6,2014,2014-06-01,0.744561,GBP,5501.45,1276.07
Government,United States of America,Carretera,Medium,1761.0,350.0,616350.0,43144.5,573205.5,457860.0,115345.5,March,3,2014,2014-03-01,0.744561,GBP,426786.46,85881.76
Small Business,France,Carretera,Medium,448.0,300.0,134400.0,9408.0,124992.0,112000.0,12992.0,June,6,2014,2014-06-01,0.744561,GBP,93064.17,9673.34
Small Business,France,Carretera,Medium,2181.0,300.0,654300.0,45801.0,608499.0,545250.0,63249.0,October,10,2014,2014-10-01,0.744561,GBP,453064.62,47092.74
Government,France,Montana,Medium,1976.0,20.0,39520.0,2766.4,36753.6,19760.0,16993.6,October,10,2014,2014-10-01,0.744561,GBP,27365.3,12652.77
Small Business,France,Montana,Medium,2181.0,300.0,654300.0,45801.0,608499.0,545250.0,63249.0,October,10,2014,2014-10-01,0.744561,GBP,453064.62,47092.74
Enterprise,Germany,Montana,Medium,2500.0,125.0,312500.0,21875.0,290625.0,300000.0,-9375.0,November,11,2013,2013-11-01,0.744561,GBP,216388.04,-6980.26
Small Business,Canada,Paseo,Medium,1702.0,300.0,510600.0,35742.0,474858.0,425500.0,49358.0,May,5,2014,2014-05-01,0.744561,GBP,353560.75,36750.04
Small Business,France,Paseo,Medium,448.0,300.0,134400.0,9408.0,124992.0,112000.0,12992.0,June,6,2014,2014-06-01,0.744561,GBP,93064.17,9673.34
Enterprise,Germany,Paseo,Medium,3513.0,125.0,439125.0,30738.75,408386.25,421560.0,-13173.75,July,7,2014,2014-07-01,0.744561,GBP,304068.47,-9808.66
Midmarket,France,Paseo,Medium,2101.0,15.0,31515.0,2206.05,29308.95,21010.0,8298.95,August,8,2014,2014-08-01,0.744561,GBP,21822.3,6179.07
Midmarket,United States of America,Paseo,Medium,2931.0,15.0,43965.0,3077.55,40887.45,29310.0,11577.449999999997,September,9,2013,2013-09-01,0.744561,GBP,30443.2,8620.12
Government,France,Paseo,Medium,1535.0,20.0,30700.0,2149.0,28551.0,15350.0,13201.0,September,9,2014,2014-09-01,0.744561,GBP,21257.96,9828.95
Small Business,Germany,Paseo,Medium,1123.0,300.0,336900.0,23583.0,313317.0,280750.0,32567.0,September,9,2013,2013-09-01,0.744561,GBP,233283.62,24248.12
Small Business,Canada,Paseo,Medium,1404.0,300.0,421200.0,29484.0,391716.0,351000.0,40716.0,November,11,2013,2013-11-01,0.744561,GBP,291656.46,30315.55
Channel Partners,Mexico,Paseo,Medium,2763.0,12.0,33156.0,2320.92,30835.08,8289.0,22546.08,November,11,2013,2013-11-01,0.744561,GBP,22958.6,16786.93
Government,Germany,Paseo,Medium,2125.0,7.0,14875.0,1041.25,13833.75,10625.0,3208.75,December,12,2013,2013-12-01,0.744561,GBP,10300.07,2389.11
Small Business,France,Velo,Medium,1659.0,300.0,497700.0,34839.0,462861.0,414750.0,48111.0,July,7,2014,2014-07-01,0.744561,GBP,344628.25,35821.57
Government,Mexico,Velo,Medium,609.0,20.0,12180.0,852.6,11327.4,6090.0,5237.4,August,8,2014,2014-08-01,0.744561,GBP,8433.94,3899.56
Enterprise,Germany,Velo,Medium,2087.0,125.0,260875.0,18261.25,242613.75,250440.0,-7826.25,September,9,2014,2014-09-01,0.744561,GBP,180640.74,-5827.12
Government,France,Velo,Medium,1976.0,20.0,39520.0,2766.4,36753.6,19760.0,16993.6,October,10,2014,2014-10-01,0.744561,GBP,27365.3,12652.77
Government,United States of America,Velo,Medium,1421.0,20.0,28420.0,1989.4,26430.6,14210.0,12220.599999999999,December,12,2013,2013-12-01,0.744561,GBP,19679.19,9098.98
Small Business,United States of America,Velo,Medium,1372.0,300.0,411600.0,28812.0,382788.0,343000.0,39788.0,December,12,2014,2014-12-01,0.744561,GBP,285009.02,29624.59
Government,Germany,Velo,Medium,588.0,20.0,11760.0,823.2,10936.8,5880.0,5056.799999999999,December,12,2013,2013-12-01,0.744561,GBP,8143.11,3765.1
Channel Partners,Canada,VTT,Medium,3244.5,12.0,38934.0,2725.38,36208.62,9733.5,26475.120000000003,January,1,2014,2014-01-01,0.744561,GBP,26959.53,19712.34
Small Business,France,VTT,Medium,959.0,300.0,287700.0,20139.0,267561.0,239750.0,27811.0,February,2,2014,2014-02-01,0.744561,GBP,199215.49,20706.99
Small Business,Mexico,VTT,Medium,2747.0,300.0,824100.0,57687.0,766413.0,686750.0,79663.0,February,2,2014,2014-02-01,0.744561,GBP,570641.23,59313.96
Enterprise,Canada,Amarilla,Medium,1645.0,125.0,205625.0,14393.75,191231.25,197400.0,-6168.75,May,5,2014,2014-05-01,0.744561,GBP,142383.33,-4593.01
Government,France,Amarilla,Medium,2876.0,350.0,1006600.0,70462.0,936138.0,747760.0,188378.0,September,9,2014,2014-09-01,0.744561,GBP,697011.85,140258.91
Enterprise,Germany,Amarilla,Medium,994.0,125.0,124250.0,8697.5,115552.5,119280.0,-3727.5,September,9,2013,2013-09-01,0.744561,GBP,86035.88,-2775.35
Government,Canada,Amarilla,Medium,1118.0,20.0,22360.0,1565.2,20794.8,11180.0,9614.8,November,11,2014,2014-11-01,0.744561,GBP,15483.0,7158.81
Small Business,United States of America,Amarilla,Medium,1372.0,300.0,411600.0,28812.0,382788.0,343000.0,39788.0,December,12,2014,2014-12-01,0.744561,GBP,285009.02,29624.59
Government,Canada,Montana,Medium,488.0,7.0,3416.0,273.28,3142.7200000000003,2440.0,702.7200000000003,February,2,2014,2014-02-01,0.744561,GBP,2339.95,523.22
Government,United States of America,Montana,Medium,1282.0,20.0,25640.0,2051.2,23588.8,12820.0,10768.8,June,6,2014,2014-06-01,0.744561,GBP,17563.3,8018.03
Government,Canada,Paseo,Medium,257.0,7.0,1799.0,143.92,1655.08,1285.0,370.0799999999999,May,5,2014,2014-05-01,0.744561,GBP,1232.31,275.55
Government,United States of America,Amarilla,Medium,1282.0,20.0,25640.0,2051.2,23588.8,12820.0,10768.8,June,6,2014,2014-06-01,0.744561,GBP,17563.3,8018.03
Enterprise,Mexico,Carretera,Medium,1540.0,125.0,192500.0,15400.0,177100.0,184800.0,-7700.0,August,8,2014,2014-08-01,0.744561,GBP,131861.75,-5733.12
Midmarket,France,Carretera,Medium,490.0,15.0,7350.0,588.0,6762.0,4900.0,1862.0,November,11,2014,2014-11-01,0.744561,GBP,5034.72,1386.37
Government,Mexico,Carretera,Medium,1362.0,350.0,476700.0,38136.0,438564.0,354120.0,84444.0,December,12,2014,2014-12-01,0.744561,GBP,326537.65,62873.71
Midmarket,France,Montana,Medium,2501.0,15.0,37515.0,3001.2,34513.8,25010.0,9503.800000000003,March,3,2014,2014-03-01,0.744561,GBP,25697.63,7076.16
Government,Canada,Montana,Medium,708.0,20.0,14160.0,1132.8,13027.2,7080.0,5947.200000000001,June,6,2014,2014-06-01,0.744561,GBP,9699.55,4428.05
Government,Germany,Montana,Medium,645.0,20.0,12900.0,1032.0,11868.0,6450.0,5418.0,July,7,2014,2014-07-01,0.744561,GBP,8836.45,4034.03
Small Business,France,Montana,Medium,1562.0,300.0,468600.0,37488.0,431112.0,390500.0,40612.0,August,8,2014,2014-08-01,0.744561,GBP,320989.18,30238.11
Small Business,Canada,Montana,Medium,1283.0,300.0,384900.0,30792.0,354108.0,320750.0,33358.0,September,9,2013,2013-09-01,0.744561,GBP,263655.01,24837.07
Midmarket,Germany,Montana,Medium,711.0,15.0,10665.0,853.2,9811.8,7110.0,2701.7999999999993,December,12,2014,2014-12-01,0.744561,GBP,7305.48,2011.65
Enterprise,Mexico,Paseo,Medium,1114.0,125.0,139250.0,11140.0,128110.0,133680.0,-5570.0,March,3,2014,2014-03-01,0.744561,GBP,95385.71,-4147.2
Government,Germany,Paseo,Medium,1259.0,7.0,8813.0,705.04,8107.96,6295.0,1812.96,April,4,2014,2014-04-01,0.744561,GBP,6036.87,1349.86
Government,Germany,Paseo,Medium,1095.0,7.0,7665.0,613.2,7051.8,5475.0,1576.8000000000002,May,5,2014,2014-05-01,0.744561,GBP,5250.5,1174.02
Government,Germany,Paseo,Medium,1366.0,20.0,27320.0,2185.6,25134.4,13660.0,11474.400000000001,June,6,2014,2014-06-01,0.744561,GBP,18714.09,8543.39
Small Business,Mexico,Paseo,Medium,2460.0,300.0,738000.0,59040.0,678960.0,615000.0,63960.0,June,6,2014,2014-06-01,0.744561,GBP,505527.14,47622.12
Government,United States of America,Paseo,Medium,678.0,7.0,4746.0,379.68,4366.32,3390.0,976.3199999999997,August,8,2014,2014-08-01,0.744561,GBP,3250.99,726.93
Government,Germany,Paseo,Medium,1598.0,7.0,11186.0,894.88,10291.12,7990.0,2301.120000000001,August,8,2014,2014-08-01,0.744561,GBP,7662.37,1713.32
Government,Germany,Paseo,Medium,2409.0,7.0,16863.0,1349.04,15513.96,12045.0,3468.959999999999,September,9,2013,2013-09-01,0.744561,GBP,11551.09,2582.85
Government,Germany,Paseo,Medium,1934.0,20.0,38680.0,3094.4,35585.6,19340.0,16245.599999999999,September,9,2014,2014-09-01,0.744561,GBP,26495.65,12095.84
Government,Mexico,Paseo,Medium,2993.0,20.0,59860.0,4788.8,55071.2,29930.0,25141.199999999997,September,9,2014,2014-09-01,0.744561,GBP,41003.87,18719.16
Government,Germany,Paseo,Medium,2146.0,350.0,751100.0,60088.0,691012.0,557960.0,133052.0,November,11,2013,2013-11-01,0.744561,GBP,514500.59,99065.33
Government,Mexico,Paseo,Medium,1946.0,7.0,13622.0,1089.76,12532.24,9730.0,2802.24,December,12,2013,2013-12-01,0.744561,GBP,9331.02,2086.44
Government,Mexico,Paseo,Medium,1362.0,350.0,476700.0,38136.0,438564.0,354120.0,84444.0,December,12,2014,2014-12-01,0.744561,GBP,326537.65,62873.71
Channel Partners,Canada,Velo,Medium,598.0,12.0,7176.0,574.08,6601.92,1794.0,4807.92,March,3,2014,2014-03-01,0.744561,GBP,4915.53,3579.79
Government,United States of America,Velo,Medium,2907.0,7.0,20349.0,1627.92,18721.08,14535.0,4186.080000000002,June,6,2014,2014-06-01,0.744561,GBP,13938.99,3116.79
Government,Germany,Velo,Medium,2338.0,7.0,16366.0,1309.28,15056.72,11690.0,3366.7199999999993,June,6,2014,2014-06-01,0.744561,GBP,11210.65,2506.73
Small Business,France,Velo,Medium,386.0,300.0,115800.0,9264.0,106536.0,96500.0,10036.0,November,11,2013,2013-11-01,0.744561,GBP,79322.55,7472.41
Small Business,Mexico,Velo,Medium,635.0,300.0,190500.0,15240.0,175260.0,158750.0,16510.0,December,12,2014,2014-12-01,0.744561,GBP,130491.76,12292.7
Government,France,VTT,Medium,574.5,350.0,201075.0,16086.0,184989.0,149370.0,35619.0,April,4,2014,2014-04-01,0.744561,GBP,137735.59,26520.52
Government,Germany,VTT,Medium,2338.0,7.0,16366.0,1309.28,15056.72,11690.0,3366.7199999999993,June,6,2014,2014-06-01,0.744561,GBP,11210.65,2506.73
Government,France,VTT,Medium,381.0,350.0,133350.0,10668.0,122682.0,99060.0,23622.0,August,8,2014,2014-08-01,0.744561,GBP,91344.23,17588.02
Government,Germany,VTT,Medium,422.0,350.0,147700.0,11816.0,135884.0,109720.0,26164.0,August,8,2014,2014-08-01,0.744561,GBP,101173.93,19480.69
Small Business,Canada,VTT,Medium,2134.0,300.0,640200.0,51216.0,588984.0,533500.0,55484.0,September,9,2014,2014-09-01,0.744561,GBP,438534.52,41311.22
Small Business,United States of America,VTT,Medium,808.0,300.0,242400.0,19392.0,223008.0,202000.0,21008.0,December,12,2013,2013-12-01,0.744561,GBP,166043.06,15641.74
Government,Canada,Amarilla,Medium,708.0,20.0,14160.0,1132.8,13027.2,7080.0,5947.200000000001,June,6,2014,2014-06-01,0.744561,GBP,9699.55,4428.05
Government,United States of America,Amarilla,Medium,2907.0,7.0,20349.0,1627.92,18721.08,14535.0,4186.080000000002,June,6,2014,2014-06-01,0.744561,GBP,13938.99,3116.79
Government,Germany,Amarilla,Medium,1366.0,20.0,27320.0,2185.6,25134.4,13660.0,11474.400000000001,June,6,2014,2014-06-01,0.744561,GBP,18714.09,8543.39
Small Business,Mexico,Amarilla,Medium,2460.0,300.0,738000.0,59040.0,678960.0,615000.0,63960.0,June,6,2014,2014-06-01,0.744561,GBP,505527.14,47622.12
Government,Germany,Amarilla,Medium,1520.0,20.0,30400.0,2432.0,27968.0,15200.0,12768.0,November,11,2014,2014-11-01,0.744561,GBP,20823.88,9506.55
Midmarket,Germany,Amarilla,Medium,711.0,15.0,10665.0,853.2,9811.8,7110.0,2701.7999999999993,December,12,2014,2014-12-01,0.744561,GBP,7305.48,2011.65
